year,frequency,term,variant,pair_id
1944,0.0,Kropyvnytskyi,ukrainian,44
1945,0.0,Kropyvnytskyi,ukrainian,44
1946,0.0,Kropyvnytskyi,ukrainian,44
1947,0.0,Kropyvnytskyi,ukrainian,44
1948,0.0,Kropyvnytskyi,ukrainian,44
1949,0.0,Kropyvnytskyi,ukrainian,44
1950,0.0,Kropyvnytskyi,ukrainian,44
1951,0.0,Kropyvnytskyi,ukrainian,44
1952,0.0,Kropyvnytskyi,ukrainian,44
1953,0.0,Kropyvnytskyi,ukrainian,44
1954,0.0,Kropyvnytskyi,ukrainian,44
1955,0.0,Kropyvnytskyi,ukrainian,44
1956,0.0,Kropyvnytskyi,ukrainian,44
1957,0.0,Kropyvnytskyi,ukrainian,44
1958,0.0,Kropyvnytskyi,ukrainian,44
1959,0.0,Kropyvnytskyi,ukrainian,44
1960,0.0,Kropyvnytskyi,ukrainian,44
1961,0.0,Kropyvnytskyi,ukrainian,44
1962,1.1255973236812267e-10,Kropyvnytskyi,ukrainian,44
1963,0.0,Kropyvnytskyi,ukrainian,44
1964,0.0,Kropyvnytskyi,ukrainian,44
1965,0.0,Kropyvnytskyi,ukrainian,44
1966,0.0,Kropyvnytskyi,ukrainian,44
1967,0.0,Kropyvnytskyi,ukrainian,44
1968,0.0,Kropyvnytskyi,ukrainian,44
1969,0.0,Kropyvnytskyi,ukrainian,44
1970,5.34385279082894e-11,Kropyvnytskyi,ukrainian,44
1971,0.0,Kropyvnytskyi,ukrainian,44
1972,0.0,Kropyvnytskyi,ukrainian,44
1973,0.0,Kropyvnytskyi,ukrainian,44
1974,0.0,Kropyvnytskyi,ukrainian,44
1975,0.0,Kropyvnytskyi,ukrainian,44
1976,0.0,Kropyvnytskyi,ukrainian,44
1977,0.0,Kropyvnytskyi,ukrainian,44
1978,0.0,Kropyvnytskyi,ukrainian,44
1979,0.0,Kropyvnytskyi,ukrainian,44
1980,0.0,Kropyvnytskyi,ukrainian,44
1981,0.0,Kropyvnytskyi,ukrainian,44
1982,0.0,Kropyvnytskyi,ukrainian,44
1983,4.676361381461547e-11,Kropyvnytskyi,ukrainian,44
1984,4.561834590632863e-11,Kropyvnytskyi,ukrainian,44
1985,3.6488659316269434e-10,Kropyvnytskyi,ukrainian,44
1986,0.0,Kropyvnytskyi,ukrainian,44
1987,5.515725653992831e-10,Kropyvnytskyi,ukrainian,44
1988,6.753287373761907e-10,Kropyvnytskyi,ukrainian,44
1989,0.0,Kropyvnytskyi,ukrainian,44
1990,0.0,Kropyvnytskyi,ukrainian,44
1991,0.0,Kropyvnytskyi,ukrainian,44
1992,0.0,Kropyvnytskyi,ukrainian,44
1993,2.453463543439227e-10,Kropyvnytskyi,ukrainian,44
1994,0.0,Kropyvnytskyi,ukrainian,44
1995,4.068709952287364e-11,Kropyvnytskyi,ukrainian,44
1996,0.0,Kropyvnytskyi,ukrainian,44
1997,0.0,Kropyvnytskyi,ukrainian,44
1998,0.0,Kropyvnytskyi,ukrainian,44
1999,0.0,Kropyvnytskyi,ukrainian,44
2000,4.0376611776249405e-11,Kropyvnytskyi,ukrainian,44
2001,0.0,Kropyvnytskyi,ukrainian,44
2002,8.11188616278713e-11,Kropyvnytskyi,ukrainian,44
2003,0.0,Kropyvnytskyi,ukrainian,44
2004,3.967211628652656e-11,Kropyvnytskyi,ukrainian,44
2005,0.0,Kropyvnytskyi,ukrainian,44
2006,0.0,Kropyvnytskyi,ukrainian,44
2007,4.051435575913587e-11,Kropyvnytskyi,ukrainian,44
2008,0.0,Kropyvnytskyi,ukrainian,44
2009,0.0,Kropyvnytskyi,ukrainian,44
2010,0.0,Kropyvnytskyi,ukrainian,44
2011,0.0,Kropyvnytskyi,ukrainian,44
2012,0.0,Kropyvnytskyi,ukrainian,44
2013,0.0,Kropyvnytskyi,ukrainian,44
2014,7.341875718491764e-11,Kropyvnytskyi,ukrainian,44
2015,0.0,Kropyvnytskyi,ukrainian,44
2016,0.0,Kropyvnytskyi,ukrainian,44
2017,2.3699697759838045e-10,Kropyvnytskyi,ukrainian,44
2018,1.1670951982623023e-09,Kropyvnytskyi,ukrainian,44
2019,1.5647519946426769e-09,Kropyvnytskyi,ukrainian,44
2020,2.3425883455274743e-09,Kropyvnytskyi,ukrainian,44
2021,2.6605961878090056e-09,Kropyvnytskyi,ukrainian,44
2022,3.344206689348539e-09,Kropyvnytskyi,ukrainian,44
