year,frequency,term,variant,pair_id
1943,0.0,Kyiv Pechersk Lavra,ukrainian,24
1944,0.0,Kyiv Pechersk Lavra,ukrainian,24
1945,0.0,Kyiv Pechersk Lavra,ukrainian,24
1946,0.0,Kyiv Pechersk Lavra,ukrainian,24
1947,0.0,Kyiv Pechersk Lavra,ukrainian,24
1948,0.0,Kyiv Pechersk Lavra,ukrainian,24
1949,0.0,Kyiv Pechersk Lavra,ukrainian,24
1950,0.0,Kyiv Pechersk Lavra,ukrainian,24
1951,0.0,Kyiv Pechersk Lavra,ukrainian,24
1952,0.0,Kyiv Pechersk Lavra,ukrainian,24
1953,0.0,Kyiv Pechersk Lavra,ukrainian,24
1954,0.0,Kyiv Pechersk Lavra,ukrainian,24
1955,0.0,Kyiv Pechersk Lavra,ukrainian,24
1956,0.0,Kyiv Pechersk Lavra,ukrainian,24
1957,0.0,Kyiv Pechersk Lavra,ukrainian,24
1958,0.0,Kyiv Pechersk Lavra,ukrainian,24
1959,0.0,Kyiv Pechersk Lavra,ukrainian,24
1960,0.0,Kyiv Pechersk Lavra,ukrainian,24
1961,0.0,Kyiv Pechersk Lavra,ukrainian,24
1962,0.0,Kyiv Pechersk Lavra,ukrainian,24
1963,0.0,Kyiv Pechersk Lavra,ukrainian,24
1964,0.0,Kyiv Pechersk Lavra,ukrainian,24
1965,0.0,Kyiv Pechersk Lavra,ukrainian,24
1966,0.0,Kyiv Pechersk Lavra,ukrainian,24
1967,0.0,Kyiv Pechersk Lavra,ukrainian,24
1968,0.0,Kyiv Pechersk Lavra,ukrainian,24
1969,0.0,Kyiv Pechersk Lavra,ukrainian,24
1970,0.0,Kyiv Pechersk Lavra,ukrainian,24
1971,0.0,Kyiv Pechersk Lavra,ukrainian,24
1972,0.0,Kyiv Pechersk Lavra,ukrainian,24
1973,0.0,Kyiv Pechersk Lavra,ukrainian,24
1974,0.0,Kyiv Pechersk Lavra,ukrainian,24
1975,0.0,Kyiv Pechersk Lavra,ukrainian,24
1976,0.0,Kyiv Pechersk Lavra,ukrainian,24
1977,0.0,Kyiv Pechersk Lavra,ukrainian,24
1978,0.0,Kyiv Pechersk Lavra,ukrainian,24
1979,0.0,Kyiv Pechersk Lavra,ukrainian,24
1980,0.0,Kyiv Pechersk Lavra,ukrainian,24
1981,0.0,Kyiv Pechersk Lavra,ukrainian,24
1982,0.0,Kyiv Pechersk Lavra,ukrainian,24
1983,0.0,Kyiv Pechersk Lavra,ukrainian,24
1984,0.0,Kyiv Pechersk Lavra,ukrainian,24
1985,0.0,Kyiv Pechersk Lavra,ukrainian,24
1986,0.0,Kyiv Pechersk Lavra,ukrainian,24
1987,0.0,Kyiv Pechersk Lavra,ukrainian,24
1988,0.0,Kyiv Pechersk Lavra,ukrainian,24
1989,0.0,Kyiv Pechersk Lavra,ukrainian,24
1990,0.0,Kyiv Pechersk Lavra,ukrainian,24
1991,0.0,Kyiv Pechersk Lavra,ukrainian,24
1992,0.0,Kyiv Pechersk Lavra,ukrainian,24
1993,0.0,Kyiv Pechersk Lavra,ukrainian,24
1994,0.0,Kyiv Pechersk Lavra,ukrainian,24
1995,0.0,Kyiv Pechersk Lavra,ukrainian,24
1996,9.883260182474984e-11,Kyiv Pechersk Lavra,ukrainian,24
1997,0.0,Kyiv Pechersk Lavra,ukrainian,24
1998,0.0,Kyiv Pechersk Lavra,ukrainian,24
1999,0.0,Kyiv Pechersk Lavra,ukrainian,24
2000,4.747422593931461e-11,Kyiv Pechersk Lavra,ukrainian,24
2001,1.463795334943896e-10,Kyiv Pechersk Lavra,ukrainian,24
2002,4.764949892988035e-11,Kyiv Pechersk Lavra,ukrainian,24
2003,3.1922894883074093e-10,Kyiv Pechersk Lavra,ukrainian,24
2004,0.0,Kyiv Pechersk Lavra,ukrainian,24
2005,1.4521114866106188e-10,Kyiv Pechersk Lavra,ukrainian,24
2006,0.0,Kyiv Pechersk Lavra,ukrainian,24
2007,0.0,Kyiv Pechersk Lavra,ukrainian,24
2008,0.0,Kyiv Pechersk Lavra,ukrainian,24
2009,0.0,Kyiv Pechersk Lavra,ukrainian,24
2010,5.165612729229885e-11,Kyiv Pechersk Lavra,ukrainian,24
2011,2.0245136123087093e-10,Kyiv Pechersk Lavra,ukrainian,24
2012,0.0,Kyiv Pechersk Lavra,ukrainian,24
2013,3.606706600045584e-11,Kyiv Pechersk Lavra,ukrainian,24
2014,0.0,Kyiv Pechersk Lavra,ukrainian,24
2015,1.4493116429203923e-10,Kyiv Pechersk Lavra,ukrainian,24
2016,9.32900701133832e-11,Kyiv Pechersk Lavra,ukrainian,24
2017,4.4924331615847635e-11,Kyiv Pechersk Lavra,ukrainian,24
2018,1.9727425248916575e-10,Kyiv Pechersk Lavra,ukrainian,24
2019,6.432475108120173e-10,Kyiv Pechersk Lavra,ukrainian,24
2020,1.77605430362604e-10,Kyiv Pechersk Lavra,ukrainian,24
2021,1.4681150739548343e-10,Kyiv Pechersk Lavra,ukrainian,24
2022,2.7198918117754545e-10,Kyiv Pechersk Lavra,ukrainian,24
