date,article,views,label,variant
2024-08-15,Chernobyl,1323,Chernobyl (city),ukrainian
2024-08-16,Chernobyl,1195,Chernobyl (city),ukrainian
2024-08-17,Chernobyl,1176,Chernobyl (city),ukrainian
2024-08-18,Chernobyl,1301,Chernobyl (city),ukrainian
2024-08-19,Chernobyl,1209,Chernobyl (city),ukrainian
2024-08-20,Chernobyl,1270,Chernobyl (city),ukrainian
2024-08-21,Chernobyl,1221,Chernobyl (city),ukrainian
2024-08-22,Chernobyl,1036,Chernobyl (city),ukrainian
2024-08-23,Chernobyl,990,Chernobyl (city),ukrainian
2024-08-24,Chernobyl,1057,Chernobyl (city),ukrainian
2024-08-25,Chernobyl,1050,Chernobyl (city),ukrainian
2024-08-26,Chernobyl,1223,Chernobyl (city),ukrainian
2024-08-27,Chernobyl,1310,Chernobyl (city),ukrainian
2024-08-28,Chernobyl,1099,Chernobyl (city),ukrainian
2024-08-29,Chernobyl,1085,Chernobyl (city),ukrainian
2024-08-30,Chernobyl,998,Chernobyl (city),ukrainian
2024-08-31,Chernobyl,979,Chernobyl (city),ukrainian
2024-09-01,Chernobyl,988,Chernobyl (city),ukrainian
2024-09-02,Chernobyl,1012,Chernobyl (city),ukrainian
2024-09-03,Chernobyl,968,Chernobyl (city),ukrainian
2024-09-04,Chernobyl,860,Chernobyl (city),ukrainian
2024-09-05,Chernobyl,1074,Chernobyl (city),ukrainian
2024-09-06,Chernobyl,842,Chernobyl (city),ukrainian
2024-09-07,Chernobyl,977,Chernobyl (city),ukrainian
2024-09-08,Chernobyl,985,Chernobyl (city),ukrainian
2024-09-09,Chernobyl,1024,Chernobyl (city),ukrainian
2024-09-10,Chernobyl,1136,Chernobyl (city),ukrainian
2024-09-11,Chernobyl,1151,Chernobyl (city),ukrainian
2024-09-12,Chernobyl,952,Chernobyl (city),ukrainian
2024-09-13,Chernobyl,911,Chernobyl (city),ukrainian
2024-09-14,Chernobyl,846,Chernobyl (city),ukrainian
2024-09-15,Chernobyl,911,Chernobyl (city),ukrainian
2024-09-16,Chernobyl,1045,Chernobyl (city),ukrainian
2024-09-17,Chernobyl,972,Chernobyl (city),ukrainian
2024-09-18,Chernobyl,1003,Chernobyl (city),ukrainian
2024-09-19,Chernobyl,1039,Chernobyl (city),ukrainian
2024-09-20,Chernobyl,1118,Chernobyl (city),ukrainian
2024-09-21,Chernobyl,991,Chernobyl (city),ukrainian
2024-09-22,Chernobyl,994,Chernobyl (city),ukrainian
2024-09-23,Chernobyl,1220,Chernobyl (city),ukrainian
2024-09-24,Chernobyl,1206,Chernobyl (city),ukrainian
2024-09-25,Chernobyl,1315,Chernobyl (city),ukrainian
2024-09-26,Chernobyl,1194,Chernobyl (city),ukrainian
2024-09-27,Chernobyl,1067,Chernobyl (city),ukrainian
2024-09-28,Chernobyl,951,Chernobyl (city),ukrainian
2024-09-29,Chernobyl,1006,Chernobyl (city),ukrainian
2024-09-30,Chernobyl,1136,Chernobyl (city),ukrainian
2024-10-01,Chernobyl,1048,Chernobyl (city),ukrainian
2024-10-02,Chernobyl,1020,Chernobyl (city),ukrainian
