date,article,views,label,variant
2024-06-19,Igor_Sikorsky,393,Igor Sikorsky,russian
2024-06-20,Igor_Sikorsky,442,Igor Sikorsky,russian
2024-06-21,Igor_Sikorsky,478,Igor Sikorsky,russian
2024-06-22,Igor_Sikorsky,447,Igor Sikorsky,russian
2024-06-23,Igor_Sikorsky,500,Igor Sikorsky,russian
2024-06-24,Igor_Sikorsky,443,Igor Sikorsky,russian
2024-06-25,Igor_Sikorsky,452,Igor Sikorsky,russian
2024-06-26,Igor_Sikorsky,405,Igor Sikorsky,russian
2024-06-27,Igor_Sikorsky,533,Igor Sikorsky,russian
2024-06-28,Igor_Sikorsky,449,Igor Sikorsky,russian
2024-06-29,Igor_Sikorsky,416,Igor Sikorsky,russian
2024-06-30,Igor_Sikorsky,430,Igor Sikorsky,russian
2024-07-01,Igor_Sikorsky,418,Igor Sikorsky,russian
2024-07-02,Igor_Sikorsky,418,Igor Sikorsky,russian
2024-07-03,Igor_Sikorsky,395,Igor Sikorsky,russian
2024-07-04,Igor_Sikorsky,389,Igor Sikorsky,russian
2024-07-05,Igor_Sikorsky,428,Igor Sikorsky,russian
2024-07-06,Igor_Sikorsky,405,Igor Sikorsky,russian
2024-07-07,Igor_Sikorsky,443,Igor Sikorsky,russian
2024-07-08,Igor_Sikorsky,457,Igor Sikorsky,russian
2024-07-09,Igor_Sikorsky,448,Igor Sikorsky,russian
2024-07-10,Igor_Sikorsky,475,Igor Sikorsky,russian
2024-07-11,Igor_Sikorsky,609,Igor Sikorsky,russian
2024-07-12,Igor_Sikorsky,441,Igor Sikorsky,russian
2024-07-13,Igor_Sikorsky,476,Igor Sikorsky,russian
2024-07-14,Igor_Sikorsky,345,Igor Sikorsky,russian
2024-07-15,Igor_Sikorsky,370,Igor Sikorsky,russian
2024-07-16,Igor_Sikorsky,425,Igor Sikorsky,russian
2024-07-17,Igor_Sikorsky,470,Igor Sikorsky,russian
2024-07-18,Igor_Sikorsky,385,Igor Sikorsky,russian
2024-07-19,Igor_Sikorsky,383,Igor Sikorsky,russian
2024-07-20,Igor_Sikorsky,393,Igor Sikorsky,russian
2024-07-21,Igor_Sikorsky,549,Igor Sikorsky,russian
2024-07-22,Igor_Sikorsky,471,Igor Sikorsky,russian
2024-07-23,Igor_Sikorsky,476,Igor Sikorsky,russian
2024-07-24,Igor_Sikorsky,413,Igor Sikorsky,russian
2024-07-25,Igor_Sikorsky,488,Igor Sikorsky,russian
2024-07-26,Igor_Sikorsky,455,Igor Sikorsky,russian
2024-07-27,Igor_Sikorsky,436,Igor Sikorsky,russian
2024-07-28,Igor_Sikorsky,456,Igor Sikorsky,russian
2024-07-29,Igor_Sikorsky,427,Igor Sikorsky,russian
2024-07-30,Igor_Sikorsky,417,Igor Sikorsky,russian
2024-07-31,Igor_Sikorsky,384,Igor Sikorsky,russian
2024-08-01,Igor_Sikorsky,398,Igor Sikorsky,russian
2024-08-02,Igor_Sikorsky,400,Igor Sikorsky,russian
2024-08-03,Igor_Sikorsky,436,Igor Sikorsky,russian
2024-08-04,Igor_Sikorsky,496,Igor Sikorsky,russian
2024-08-05,Igor_Sikorsky,511,Igor Sikorsky,russian
2024-08-06,Igor_Sikorsky,435,Igor Sikorsky,russian
2024-08-07,Igor_Sikorsky,451,Igor Sikorsky,russian
2024-08-08,Igor_Sikorsky,462,Igor Sikorsky,russian
2024-08-09,Igor_Sikorsky,385,Igor Sikorsky,russian
2024-08-10,Igor_Sikorsky,396,Igor Sikorsky,russian
2024-08-11,Igor_Sikorsky,453,Igor Sikorsky,russian
2024-08-12,Igor_Sikorsky,421,Igor Sikorsky,russian
2024-08-13,Igor_Sikorsky,425,Igor Sikorsky,russian
2024-08-14,Igor_Sikorsky,450,Igor Sikorsky,russian
2024-08-15,Igor_Sikorsky,449,Igor Sikorsky,russian
2024-08-16,Igor_Sikorsky,444,Igor Sikorsky,russian
2024-08-17,Igor_Sikorsky,460,Igor Sikorsky,russian
2024-08-18,Igor_Sikorsky,515,Igor Sikorsky,russian
2024-08-19,Igor_Sikorsky,576,Igor Sikorsky,russian
2024-08-20,Igor_Sikorsky,663,Igor Sikorsky,russian
2024-08-21,Igor_Sikorsky,669,Igor Sikorsky,russian
2024-08-22,Igor_Sikorsky,624,Igor Sikorsky,russian
2024-08-23,Igor_Sikorsky,515,Igor Sikorsky,russian
2024-08-24,Igor_Sikorsky,571,Igor Sikorsky,russian
2024-08-25,Igor_Sikorsky,1980,Igor Sikorsky,russian
2024-08-26,Igor_Sikorsky,1256,Igor Sikorsky,russian
2024-08-27,Igor_Sikorsky,890,Igor Sikorsky,russian
2024-08-28,Igor_Sikorsky,650,Igor Sikorsky,russian
2024-08-29,Igor_Sikorsky,632,Igor Sikorsky,russian
2024-08-30,Igor_Sikorsky,520,Igor Sikorsky,russian
2024-08-31,Igor_Sikorsky,514,Igor Sikorsky,russian
2024-09-01,Igor_Sikorsky,484,Igor Sikorsky,russian
2024-09-02,Igor_Sikorsky,634,Igor Sikorsky,russian
2024-09-03,Igor_Sikorsky,513,Igor Sikorsky,russian
2024-09-04,Igor_Sikorsky,435,Igor Sikorsky,russian
2024-09-05,Igor_Sikorsky,466,Igor Sikorsky,russian
2024-09-06,Igor_Sikorsky,490,Igor Sikorsky,russian
2024-09-07,Igor_Sikorsky,467,Igor Sikorsky,russian
2024-09-08,Igor_Sikorsky,611,Igor Sikorsky,russian
2024-09-09,Igor_Sikorsky,592,Igor Sikorsky,russian
2024-09-10,Igor_Sikorsky,526,Igor Sikorsky,russian
2024-09-11,Igor_Sikorsky,534,Igor Sikorsky,russian
2024-09-12,Igor_Sikorsky,503,Igor Sikorsky,russian
2024-09-13,Igor_Sikorsky,519,Igor Sikorsky,russian
2024-09-14,Igor_Sikorsky,517,Igor Sikorsky,russian
2024-09-15,Igor_Sikorsky,627,Igor Sikorsky,russian
2024-09-16,Igor_Sikorsky,474,Igor Sikorsky,russian
2024-09-17,Igor_Sikorsky,471,Igor Sikorsky,russian
2024-09-18,Igor_Sikorsky,524,Igor Sikorsky,russian
