date,article,views,label,variant
2024-07-15,Feodosiia,2,Feodosiia,ukrainian
2024-07-16,Feodosiia,1,Feodosiia,ukrainian
2024-07-17,Feodosiia,4,Feodosiia,ukrainian
2024-07-18,Feodosiia,3,Feodosiia,ukrainian
2024-07-19,Feodosiia,3,Feodosiia,ukrainian
2024-07-20,Feodosiia,3,Feodosiia,ukrainian
2024-07-21,Feodosiia,2,Feodosiia,ukrainian
2024-07-22,Feodosiia,2,Feodosiia,ukrainian
2024-07-23,Feodosiia,3,Feodosiia,ukrainian
2024-07-24,Feodosiia,1,Feodosiia,ukrainian
2024-07-25,Feodosiia,3,Feodosiia,ukrainian
2024-07-26,Feodosiia,2,Feodosiia,ukrainian
2024-07-27,Feodosiia,2,Feodosiia,ukrainian
2024-07-28,Feodosiia,3,Feodosiia,ukrainian
2024-07-29,Feodosiia,5,Feodosiia,ukrainian
2024-07-30,Feodosiia,1,Feodosiia,ukrainian
2024-07-31,Feodosiia,1,Feodosiia,ukrainian
2024-08-01,Feodosiia,3,Feodosiia,ukrainian
2024-08-02,Feodosiia,2,Feodosiia,ukrainian
2024-08-03,Feodosiia,1,Feodosiia,ukrainian
2024-08-04,Feodosiia,3,Feodosiia,ukrainian
2024-08-05,Feodosiia,1,Feodosiia,ukrainian
2024-08-07,Feodosiia,1,Feodosiia,ukrainian
2024-08-08,Feodosiia,3,Feodosiia,ukrainian
2024-08-09,Feodosiia,1,Feodosiia,ukrainian
2024-08-10,Feodosiia,1,Feodosiia,ukrainian
2024-08-11,Feodosiia,3,Feodosiia,ukrainian
2024-08-12,Feodosiia,2,Feodosiia,ukrainian
2024-08-13,Feodosiia,1,Feodosiia,ukrainian
2024-08-14,Feodosiia,1,Feodosiia,ukrainian
2024-08-16,Feodosiia,1,Feodosiia,ukrainian
2024-08-17,Feodosiia,4,Feodosiia,ukrainian
2024-08-18,Feodosiia,2,Feodosiia,ukrainian
2024-08-19,Feodosiia,2,Feodosiia,ukrainian
2024-08-20,Feodosiia,1,Feodosiia,ukrainian
2024-08-21,Feodosiia,2,Feodosiia,ukrainian
2024-08-22,Feodosiia,1,Feodosiia,ukrainian
2024-08-23,Feodosiia,1,Feodosiia,ukrainian
2024-08-24,Feodosiia,1,Feodosiia,ukrainian
2024-08-25,Feodosiia,2,Feodosiia,ukrainian
2024-08-26,Feodosiia,2,Feodosiia,ukrainian
2024-08-29,Feodosiia,1,Feodosiia,ukrainian
