date,article,views,label,variant
2024-07-11,Kiev,278,Russian-derived search,russian
2024-07-12,Kiev,333,Russian-derived search,russian
2024-07-13,Kiev,314,Russian-derived search,russian
2024-07-14,Kiev,329,Russian-derived search,russian
2024-07-15,Kiev,296,Russian-derived search,russian
2024-07-16,Kiev,313,Russian-derived search,russian
2024-07-17,Kiev,296,Russian-derived search,russian
2024-07-18,Kiev,307,Russian-derived search,russian
2024-07-19,Kiev,289,Russian-derived search,russian
2024-07-20,Kiev,312,Russian-derived search,russian
2024-07-21,Kiev,337,Russian-derived search,russian
2024-07-22,Kiev,346,Russian-derived search,russian
2024-07-23,Kiev,294,Russian-derived search,russian
2024-07-24,Kiev,338,Russian-derived search,russian
2024-07-25,Kiev,316,Russian-derived search,russian
2024-07-26,Kiev,357,Russian-derived search,russian
2024-07-27,Kiev,318,Russian-derived search,russian
2024-07-28,Kiev,313,Russian-derived search,russian
2024-07-29,Kiev,318,Russian-derived search,russian
2024-07-30,Kiev,257,Russian-derived search,russian
2024-07-31,Kiev,311,Russian-derived search,russian
2024-08-01,Kiev,326,Russian-derived search,russian
2024-08-02,Kiev,273,Russian-derived search,russian
2024-08-03,Kiev,279,Russian-derived search,russian
2024-08-04,Kiev,322,Russian-derived search,russian
2024-08-05,Kiev,272,Russian-derived search,russian
2024-08-06,Kiev,304,Russian-derived search,russian
2024-08-07,Kiev,294,Russian-derived search,russian
2024-08-08,Kiev,330,Russian-derived search,russian
2024-08-09,Kiev,331,Russian-derived search,russian
2024-08-10,Kiev,321,Russian-derived search,russian
2024-08-11,Kiev,327,Russian-derived search,russian
2024-08-12,Kiev,388,Russian-derived search,russian
2024-08-13,Kiev,403,Russian-derived search,russian
2024-08-14,Kiev,372,Russian-derived search,russian
2024-08-15,Kiev,351,Russian-derived search,russian
2024-08-16,Kiev,353,Russian-derived search,russian
2024-08-17,Kiev,385,Russian-derived search,russian
2024-08-18,Kiev,350,Russian-derived search,russian
2024-08-19,Kiev,304,Russian-derived search,russian
2024-08-20,Kiev,350,Russian-derived search,russian
2024-08-21,Kiev,331,Russian-derived search,russian
2024-08-22,Kiev,312,Russian-derived search,russian
2024-08-23,Kiev,314,Russian-derived search,russian
2024-08-24,Kiev,333,Russian-derived search,russian
2024-08-25,Kiev,366,Russian-derived search,russian
2024-08-26,Kiev,345,Russian-derived search,russian
2024-08-27,Kiev,346,Russian-derived search,russian
2024-08-28,Kiev,346,Russian-derived search,russian
2024-08-29,Kiev,329,Russian-derived search,russian
2024-08-30,Kiev,259,Russian-derived search,russian
2024-08-31,Kiev,344,Russian-derived search,russian
2024-09-01,Kiev,304,Russian-derived search,russian
2024-09-02,Kiev,309,Russian-derived search,russian
2024-09-03,Kiev,296,Russian-derived search,russian
2024-09-04,Kiev,306,Russian-derived search,russian
2024-09-05,Kiev,323,Russian-derived search,russian
2024-09-06,Kiev,345,Russian-derived search,russian
2024-09-07,Kiev,464,Russian-derived search,russian
2024-09-08,Kiev,457,Russian-derived search,russian
2024-09-09,Kiev,387,Russian-derived search,russian
2024-09-10,Kiev,298,Russian-derived search,russian
2024-09-11,Kiev,293,Russian-derived search,russian
2024-09-12,Kiev,299,Russian-derived search,russian
2024-09-13,Kiev,268,Russian-derived search,russian
2024-09-14,Kiev,308,Russian-derived search,russian
2024-09-15,Kiev,292,Russian-derived search,russian
2024-09-16,Kiev,321,Russian-derived search,russian
2024-09-17,Kiev,389,Russian-derived search,russian
2024-09-18,Kiev,525,Russian-derived search,russian
2024-09-19,Kiev,384,Russian-derived search,russian
2024-09-20,Kiev,326,Russian-derived search,russian
2024-09-21,Kiev,319,Russian-derived search,russian
2024-09-22,Kiev,296,Russian-derived search,russian
2024-09-23,Kiev,355,Russian-derived search,russian
2024-09-24,Kiev,290,Russian-derived search,russian
2024-09-25,Kiev,357,Russian-derived search,russian
2024-09-26,Kiev,261,Russian-derived search,russian
2024-09-27,Kiev,272,Russian-derived search,russian
2024-09-28,Kiev,325,Russian-derived search,russian
2024-09-29,Kiev,319,Russian-derived search,russian
2024-09-30,Kiev,277,Russian-derived search,russian
2024-10-01,Kiev,272,Russian-derived search,russian
2024-10-02,Kiev,297,Russian-derived search,russian
2024-10-03,Kiev,270,Russian-derived search,russian
2024-10-04,Kiev,294,Russian-derived search,russian
2024-10-05,Kiev,302,Russian-derived search,russian
2024-10-06,Kiev,320,Russian-derived search,russian
2024-10-07,Kiev,286,Russian-derived search,russian
2024-10-08,Kiev,263,Russian-derived search,russian
2024-10-09,Kiev,316,Russian-derived search,russian
2024-10-10,Kiev,293,Russian-derived search,russian
2024-10-11,Kiev,319,Russian-derived search,russian
2024-10-12,Kiev,447,Russian-derived search,russian
2024-10-13,Kiev,303,Russian-derived search,russian
2024-10-14,Kiev,285,Russian-derived search,russian
2024-10-15,Kiev,259,Russian-derived search,russian
2024-10-16,Kiev,262,Russian-derived search,russian
2024-10-17,Kiev,294,Russian-derived search,russian
2024-10-18,Kiev,332,Russian-derived search,russian
2024-10-19,Kiev,323,Russian-derived search,russian
2024-10-20,Kiev,283,Russian-derived search,russian
2024-10-21,Kiev,306,Russian-derived search,russian
2024-10-22,Kiev,357,Russian-derived search,russian
2024-10-23,Kiev,309,Russian-derived search,russian
2024-10-24,Kiev,329,Russian-derived search,russian
2024-10-25,Kiev,288,Russian-derived search,russian
2024-10-26,Kiev,331,Russian-derived search,russian
2024-10-27,Kiev,364,Russian-derived search,russian
2024-10-28,Kiev,300,Russian-derived search,russian
2024-10-29,Kiev,296,Russian-derived search,russian
2024-10-30,Kiev,333,Russian-derived search,russian
2024-10-31,Kiev,334,Russian-derived search,russian
2024-11-01,Kiev,304,Russian-derived search,russian
2024-11-02,Kiev,304,Russian-derived search,russian
2024-11-03,Kiev,315,Russian-derived search,russian
2024-11-04,Kiev,325,Russian-derived search,russian
2024-11-05,Kiev,283,Russian-derived search,russian
2024-11-06,Kiev,266,Russian-derived search,russian
2024-11-07,Kiev,317,Russian-derived search,russian
2024-11-08,Kiev,294,Russian-derived search,russian
2024-11-09,Kiev,333,Russian-derived search,russian
2024-11-10,Kiev,340,Russian-derived search,russian
2024-11-11,Kiev,296,Russian-derived search,russian
2024-11-12,Kiev,355,Russian-derived search,russian
2024-11-13,Kiev,305,Russian-derived search,russian
2024-11-14,Kiev,311,Russian-derived search,russian
2024-11-15,Kiev,283,Russian-derived search,russian
2024-11-16,Kiev,337,Russian-derived search,russian
2024-11-17,Kiev,321,Russian-derived search,russian
2024-11-18,Kiev,366,Russian-derived search,russian
2024-11-19,Kiev,323,Russian-derived search,russian
2024-11-20,Kiev,356,Russian-derived search,russian
2024-11-21,Kiev,336,Russian-derived search,russian
2024-11-22,Kiev,374,Russian-derived search,russian
2024-11-23,Kiev,357,Russian-derived search,russian
2024-11-24,Kiev,345,Russian-derived search,russian
2024-11-25,Kiev,349,Russian-derived search,russian
2024-11-26,Kiev,332,Russian-derived search,russian
2024-11-27,Kiev,313,Russian-derived search,russian
2024-11-28,Kiev,346,Russian-derived search,russian
2024-11-29,Kiev,355,Russian-derived search,russian
2024-11-30,Kiev,293,Russian-derived search,russian
2024-12-01,Kiev,348,Russian-derived search,russian
2024-12-02,Kiev,320,Russian-derived search,russian
2024-12-03,Kiev,302,Russian-derived search,russian
2024-12-04,Kiev,304,Russian-derived search,russian
2024-12-05,Kiev,321,Russian-derived search,russian
2024-12-06,Kiev,530,Russian-derived search,russian
2024-12-07,Kiev,308,Russian-derived search,russian
2024-12-08,Kiev,295,Russian-derived search,russian
2024-12-09,Kiev,306,Russian-derived search,russian
2024-12-10,Kiev,274,Russian-derived search,russian
2024-12-11,Kiev,294,Russian-derived search,russian
2024-12-12,Kiev,294,Russian-derived search,russian
2024-12-13,Kiev,248,Russian-derived search,russian
2024-12-14,Kiev,275,Russian-derived search,russian
2024-12-15,Kiev,413,Russian-derived search,russian
2024-12-16,Kiev,307,Russian-derived search,russian
2024-12-17,Kiev,389,Russian-derived search,russian
2024-12-18,Kiev,386,Russian-derived search,russian
2024-12-19,Kiev,323,Russian-derived search,russian
2024-12-20,Kiev,360,Russian-derived search,russian
2024-12-21,Kiev,340,Russian-derived search,russian
2024-12-22,Kiev,335,Russian-derived search,russian
2024-12-23,Kiev,276,Russian-derived search,russian
2024-12-24,Kiev,311,Russian-derived search,russian
