date,article,views,label,variant,pair_id
2021-01-01,Olga_of_Kiev,30327,Olga of Kiev,russian,83
2021-02-01,Olga_of_Kiev,23942,Olga of Kiev,russian,83
2021-03-01,Olga_of_Kiev,33031,Olga of Kiev,russian,83
2021-04-01,Olga_of_Kiev,28249,Olga of Kiev,russian,83
2021-05-01,Olga_of_Kiev,27501,Olga of Kiev,russian,83
2021-06-01,Olga_of_Kiev,19295,Olga of Kiev,russian,83
2021-07-01,Olga_of_Kiev,25491,Olga of Kiev,russian,83
2021-08-01,Olga_of_Kiev,17612,Olga of Kiev,russian,83
2021-09-01,Olga_of_Kiev,40063,Olga of Kiev,russian,83
2021-10-01,Olga_of_Kiev,36803,Olga of Kiev,russian,83
2021-11-01,Olga_of_Kiev,25434,Olga of Kiev,russian,83
2021-12-01,Olga_of_Kiev,23143,Olga of Kiev,russian,83
2022-01-01,Olga_of_Kiev,27256,Olga of Kiev,russian,83
2022-02-01,Olga_of_Kiev,116047,Olga of Kiev,russian,83
2022-03-01,Olga_of_Kiev,93154,Olga of Kiev,russian,83
2022-04-01,Olga_of_Kiev,52914,Olga of Kiev,russian,83
2022-05-01,Olga_of_Kiev,53817,Olga of Kiev,russian,83
2022-06-01,Olga_of_Kiev,28964,Olga of Kiev,russian,83
2022-07-01,Olga_of_Kiev,37101,Olga of Kiev,russian,83
2022-08-01,Olga_of_Kiev,51032,Olga of Kiev,russian,83
2022-09-01,Olga_of_Kiev,36124,Olga of Kiev,russian,83
2022-10-01,Olga_of_Kiev,36256,Olga of Kiev,russian,83
2022-11-01,Olga_of_Kiev,37594,Olga of Kiev,russian,83
2022-12-01,Olga_of_Kiev,67021,Olga of Kiev,russian,83
2023-01-01,Olga_of_Kiev,36598,Olga of Kiev,russian,83
2023-02-01,Olga_of_Kiev,45795,Olga of Kiev,russian,83
2023-03-01,Olga_of_Kiev,46454,Olga of Kiev,russian,83
2023-04-01,Olga_of_Kiev,28319,Olga of Kiev,russian,83
2023-05-01,Olga_of_Kiev,27923,Olga of Kiev,russian,83
2023-06-01,Olga_of_Kiev,35212,Olga of Kiev,russian,83
2023-07-01,Olga_of_Kiev,36482,Olga of Kiev,russian,83
2023-08-01,Olga_of_Kiev,31457,Olga of Kiev,russian,83
2023-09-01,Olga_of_Kiev,24478,Olga of Kiev,russian,83
2023-10-01,Olga_of_Kiev,28404,Olga of Kiev,russian,83
2023-11-01,Olga_of_Kiev,28662,Olga of Kiev,russian,83
2023-12-01,Olga_of_Kiev,34082,Olga of Kiev,russian,83
2024-01-01,Olga_of_Kiev,30824,Olga of Kiev,russian,83
2024-02-01,Olga_of_Kiev,32836,Olga of Kiev,russian,83
2024-03-01,Olga_of_Kiev,31086,Olga of Kiev,russian,83
2024-04-01,Olga_of_Kiev,27884,Olga of Kiev,russian,83
2024-05-01,Olga_of_Kiev,43990,Olga of Kiev,russian,83
2024-06-01,Olga_of_Kiev,29236,Olga of Kiev,russian,83
2024-07-01,Olga_of_Kiev,30894,Olga of Kiev,russian,83
2024-08-01,Olga_of_Kiev,31891,Olga of Kiev,russian,83
2024-09-01,Olga_of_Kiev,35919,Olga of Kiev,russian,83
2024-10-01,Olga_of_Kiev,26509,Olga of Kiev,russian,83
2024-11-01,Olga_of_Kiev,42526,Olga of Kiev,russian,83
2024-12-01,Olga_of_Kiev,28810,Olga of Kiev,russian,83
2025-01-01,Olga_of_Kiev,44357,Olga of Kiev,russian,83
2025-02-01,Olga_of_Kiev,30660,Olga of Kiev,russian,83
2025-03-01,Olga_of_Kiev,35010,Olga of Kiev,russian,83
2025-04-01,Olga_of_Kiev,42919,Olga of Kiev,russian,83
2025-05-01,Olga_of_Kiev,39068,Olga of Kiev,russian,83
2025-06-01,Olga_of_Kiev,44039,Olga of Kiev,russian,83
2025-07-01,Olga_of_Kiev,37054,Olga of Kiev,russian,83
2025-08-01,Olga_of_Kiev,43947,Olga of Kiev,russian,83
2025-09-01,Olga_of_Kiev,59750,Olga of Kiev,russian,83
2025-10-01,Olga_of_Kiev,31707,Olga of Kiev,russian,83
2025-11-01,Olga_of_Kiev,40960,Olga of Kiev,russian,83
2025-12-01,Olga_of_Kiev,45643,Olga of Kiev,russian,83
2026-01-01,Olga_of_Kiev,32336,Olga of Kiev,russian,83
2026-02-01,Olga_of_Kiev,31520,Olga of Kiev,russian,83
2026-03-01,Olga_of_Kiev,12321,Olga of Kiev,russian,83
2015-07-01,Olha_of_Kyiv,25,Olha of Kyiv,ukrainian,83
2015-08-01,Olha_of_Kyiv,18,Olha of Kyiv,ukrainian,83
2015-09-01,Olha_of_Kyiv,33,Olha of Kyiv,ukrainian,83
2015-10-01,Olha_of_Kyiv,23,Olha of Kyiv,ukrainian,83
2015-11-01,Olha_of_Kyiv,22,Olha of Kyiv,ukrainian,83
2015-12-01,Olha_of_Kyiv,18,Olha of Kyiv,ukrainian,83
2016-01-01,Olha_of_Kyiv,28,Olha of Kyiv,ukrainian,83
2016-02-01,Olha_of_Kyiv,25,Olha of Kyiv,ukrainian,83
2016-03-01,Olha_of_Kyiv,22,Olha of Kyiv,ukrainian,83
2016-04-01,Olha_of_Kyiv,12,Olha of Kyiv,ukrainian,83
2016-05-01,Olha_of_Kyiv,22,Olha of Kyiv,ukrainian,83
2016-06-01,Olha_of_Kyiv,22,Olha of Kyiv,ukrainian,83
2016-07-01,Olha_of_Kyiv,29,Olha of Kyiv,ukrainian,83
2016-08-01,Olha_of_Kyiv,25,Olha of Kyiv,ukrainian,83
2016-09-01,Olha_of_Kyiv,32,Olha of Kyiv,ukrainian,83
2016-10-01,Olha_of_Kyiv,25,Olha of Kyiv,ukrainian,83
2016-11-01,Olha_of_Kyiv,27,Olha of Kyiv,ukrainian,83
2016-12-01,Olha_of_Kyiv,18,Olha of Kyiv,ukrainian,83
2017-01-01,Olha_of_Kyiv,16,Olha of Kyiv,ukrainian,83
2017-02-01,Olha_of_Kyiv,21,Olha of Kyiv,ukrainian,83
2017-03-01,Olha_of_Kyiv,24,Olha of Kyiv,ukrainian,83
2017-04-01,Olha_of_Kyiv,22,Olha of Kyiv,ukrainian,83
2017-05-01,Olha_of_Kyiv,31,Olha of Kyiv,ukrainian,83
2017-06-01,Olha_of_Kyiv,25,Olha of Kyiv,ukrainian,83
2017-07-01,Olha_of_Kyiv,26,Olha of Kyiv,ukrainian,83
2017-08-01,Olha_of_Kyiv,16,Olha of Kyiv,ukrainian,83
2017-09-01,Olha_of_Kyiv,20,Olha of Kyiv,ukrainian,83
2017-10-01,Olha_of_Kyiv,16,Olha of Kyiv,ukrainian,83
2017-11-01,Olha_of_Kyiv,19,Olha of Kyiv,ukrainian,83
2017-12-01,Olha_of_Kyiv,14,Olha of Kyiv,ukrainian,83
2018-01-01,Olha_of_Kyiv,7,Olha of Kyiv,ukrainian,83
2018-02-01,Olha_of_Kyiv,5,Olha of Kyiv,ukrainian,83
2018-03-01,Olha_of_Kyiv,8,Olha of Kyiv,ukrainian,83
2018-04-01,Olha_of_Kyiv,7,Olha of Kyiv,ukrainian,83
2018-05-01,Olha_of_Kyiv,10,Olha of Kyiv,ukrainian,83
2018-06-01,Olha_of_Kyiv,12,Olha of Kyiv,ukrainian,83
2018-07-01,Olha_of_Kyiv,5,Olha of Kyiv,ukrainian,83
2018-08-01,Olha_of_Kyiv,10,Olha of Kyiv,ukrainian,83
2018-09-01,Olha_of_Kyiv,13,Olha of Kyiv,ukrainian,83
2018-10-01,Olha_of_Kyiv,13,Olha of Kyiv,ukrainian,83
2018-11-01,Olha_of_Kyiv,14,Olha of Kyiv,ukrainian,83
2018-12-01,Olha_of_Kyiv,16,Olha of Kyiv,ukrainian,83
2019-01-01,Olha_of_Kyiv,18,Olha of Kyiv,ukrainian,83
2019-02-01,Olha_of_Kyiv,16,Olha of Kyiv,ukrainian,83
2019-03-01,Olha_of_Kyiv,14,Olha of Kyiv,ukrainian,83
2019-04-01,Olha_of_Kyiv,12,Olha of Kyiv,ukrainian,83
2019-05-01,Olha_of_Kyiv,16,Olha of Kyiv,ukrainian,83
2019-06-01,Olha_of_Kyiv,17,Olha of Kyiv,ukrainian,83
2019-07-01,Olha_of_Kyiv,15,Olha of Kyiv,ukrainian,83
2019-08-01,Olha_of_Kyiv,12,Olha of Kyiv,ukrainian,83
2019-09-01,Olha_of_Kyiv,10,Olha of Kyiv,ukrainian,83
2019-10-01,Olha_of_Kyiv,19,Olha of Kyiv,ukrainian,83
2019-11-01,Olha_of_Kyiv,9,Olha of Kyiv,ukrainian,83
2019-12-01,Olha_of_Kyiv,5,Olha of Kyiv,ukrainian,83
2020-01-01,Olha_of_Kyiv,7,Olha of Kyiv,ukrainian,83
2020-02-01,Olha_of_Kyiv,1,Olha of Kyiv,ukrainian,83
2020-03-01,Olha_of_Kyiv,4,Olha of Kyiv,ukrainian,83
2020-04-01,Olha_of_Kyiv,16,Olha of Kyiv,ukrainian,83
2020-05-01,Olha_of_Kyiv,6,Olha of Kyiv,ukrainian,83
2020-06-01,Olha_of_Kyiv,6,Olha of Kyiv,ukrainian,83
2020-07-01,Olha_of_Kyiv,14,Olha of Kyiv,ukrainian,83
2020-08-01,Olha_of_Kyiv,2,Olha of Kyiv,ukrainian,83
2020-09-01,Olha_of_Kyiv,12,Olha of Kyiv,ukrainian,83
2020-10-01,Olha_of_Kyiv,11,Olha of Kyiv,ukrainian,83
2020-11-01,Olha_of_Kyiv,24,Olha of Kyiv,ukrainian,83
2020-12-01,Olha_of_Kyiv,13,Olha of Kyiv,ukrainian,83
2021-01-01,Olha_of_Kyiv,18,Olha of Kyiv,ukrainian,83
2021-02-01,Olha_of_Kyiv,23,Olha of Kyiv,ukrainian,83
2021-03-01,Olha_of_Kyiv,15,Olha of Kyiv,ukrainian,83
2021-04-01,Olha_of_Kyiv,36,Olha of Kyiv,ukrainian,83
2021-05-01,Olha_of_Kyiv,31,Olha of Kyiv,ukrainian,83
2021-06-01,Olha_of_Kyiv,20,Olha of Kyiv,ukrainian,83
2021-07-01,Olha_of_Kyiv,17,Olha of Kyiv,ukrainian,83
2021-08-01,Olha_of_Kyiv,52,Olha of Kyiv,ukrainian,83
2021-09-01,Olha_of_Kyiv,31,Olha of Kyiv,ukrainian,83
2021-10-01,Olha_of_Kyiv,15,Olha of Kyiv,ukrainian,83
2021-11-01,Olha_of_Kyiv,20,Olha of Kyiv,ukrainian,83
2021-12-01,Olha_of_Kyiv,22,Olha of Kyiv,ukrainian,83
2022-01-01,Olha_of_Kyiv,35,Olha of Kyiv,ukrainian,83
2022-02-01,Olha_of_Kyiv,98,Olha of Kyiv,ukrainian,83
2022-03-01,Olha_of_Kyiv,93,Olha of Kyiv,ukrainian,83
2022-04-01,Olha_of_Kyiv,120,Olha of Kyiv,ukrainian,83
2022-05-01,Olha_of_Kyiv,174,Olha of Kyiv,ukrainian,83
2022-06-01,Olha_of_Kyiv,128,Olha of Kyiv,ukrainian,83
2022-07-01,Olha_of_Kyiv,105,Olha of Kyiv,ukrainian,83
2022-08-01,Olha_of_Kyiv,75,Olha of Kyiv,ukrainian,83
2022-09-01,Olha_of_Kyiv,132,Olha of Kyiv,ukrainian,83
2022-10-01,Olha_of_Kyiv,180,Olha of Kyiv,ukrainian,83
2022-11-01,Olha_of_Kyiv,99,Olha of Kyiv,ukrainian,83
2022-12-01,Olha_of_Kyiv,64,Olha of Kyiv,ukrainian,83
2023-01-01,Olha_of_Kyiv,70,Olha of Kyiv,ukrainian,83
2023-02-01,Olha_of_Kyiv,141,Olha of Kyiv,ukrainian,83
2023-03-01,Olha_of_Kyiv,182,Olha of Kyiv,ukrainian,83
2023-04-01,Olha_of_Kyiv,104,Olha of Kyiv,ukrainian,83
2023-05-01,Olha_of_Kyiv,96,Olha of Kyiv,ukrainian,83
2023-06-01,Olha_of_Kyiv,124,Olha of Kyiv,ukrainian,83
2023-07-01,Olha_of_Kyiv,129,Olha of Kyiv,ukrainian,83
2023-08-01,Olha_of_Kyiv,79,Olha of Kyiv,ukrainian,83
2023-09-01,Olha_of_Kyiv,55,Olha of Kyiv,ukrainian,83
2023-10-01,Olha_of_Kyiv,46,Olha of Kyiv,ukrainian,83
2023-11-01,Olha_of_Kyiv,60,Olha of Kyiv,ukrainian,83
2023-12-01,Olha_of_Kyiv,83,Olha of Kyiv,ukrainian,83
2024-01-01,Olha_of_Kyiv,63,Olha of Kyiv,ukrainian,83
2024-02-01,Olha_of_Kyiv,73,Olha of Kyiv,ukrainian,83
2024-03-01,Olha_of_Kyiv,75,Olha of Kyiv,ukrainian,83
2024-04-01,Olha_of_Kyiv,60,Olha of Kyiv,ukrainian,83
2024-05-01,Olha_of_Kyiv,82,Olha of Kyiv,ukrainian,83
2024-06-01,Olha_of_Kyiv,82,Olha of Kyiv,ukrainian,83
2024-07-01,Olha_of_Kyiv,32,Olha of Kyiv,ukrainian,83
2024-08-01,Olha_of_Kyiv,33,Olha of Kyiv,ukrainian,83
2024-09-01,Olha_of_Kyiv,19,Olha of Kyiv,ukrainian,83
2024-10-01,Olha_of_Kyiv,22,Olha of Kyiv,ukrainian,83
2024-11-01,Olha_of_Kyiv,13,Olha of Kyiv,ukrainian,83
2024-12-01,Olha_of_Kyiv,7,Olha of Kyiv,ukrainian,83
2025-01-01,Olha_of_Kyiv,14,Olha of Kyiv,ukrainian,83
2025-02-01,Olha_of_Kyiv,7,Olha of Kyiv,ukrainian,83
2025-03-01,Olha_of_Kyiv,12,Olha of Kyiv,ukrainian,83
2025-04-01,Olha_of_Kyiv,9,Olha of Kyiv,ukrainian,83
2025-05-01,Olha_of_Kyiv,13,Olha of Kyiv,ukrainian,83
2025-06-01,Olha_of_Kyiv,16,Olha of Kyiv,ukrainian,83
2025-07-01,Olha_of_Kyiv,7,Olha of Kyiv,ukrainian,83
2025-08-01,Olha_of_Kyiv,11,Olha of Kyiv,ukrainian,83
2025-09-01,Olha_of_Kyiv,8,Olha of Kyiv,ukrainian,83
2025-10-01,Olha_of_Kyiv,11,Olha of Kyiv,ukrainian,83
2025-11-01,Olha_of_Kyiv,10,Olha of Kyiv,ukrainian,83
2025-12-01,Olha_of_Kyiv,25,Olha of Kyiv,ukrainian,83
2026-01-01,Olha_of_Kyiv,29,Olha of Kyiv,ukrainian,83
2026-02-01,Olha_of_Kyiv,54,Olha of Kyiv,ukrainian,83
2026-03-01,Olha_of_Kyiv,14,Olha of Kyiv,ukrainian,83
